SAMPLE,AMP,CENTROID,DURATION
2856,-72.167228,4878.237748,18.59375
2857,-44.215433,5439.220792,92.385417
2858,-89.375497,2728.858792,11.520833
2859,-74.312419,4003.029946,90.793651
2860,-112.504023,3470.266143,10.9375
2861,-103.190712,8211.950889,11.40625
2862,-102.261708,9898.606383,11.291667
2863,-104.053929,8132.061861,11.395833
2864,-69.385614,5725.797149,15.052083
2865,-95.498204,5791.420561,21.46875
2866,-82.540706,2963.537683,12.53125
2867,-97.664922,9470.625908,11.447917
2868,-88.802773,10631.04216,12.458333
2869,-85.82866,9182.137846,12.479167
2870,-86.405605,8459.593022,12.489583
2871,-94.858296,2416.650554,11.40625
2872,-97.184424,8826.241536,11.385417
2873,-84.332971,8708.969093,12.427083
2874,-93.47518,9840.690596,11.854167
2875,-65.69867,4012.810339,19.052083
2876,-100.593247,9625.448139,11.375
2877,-96.166608,6617.139602,11.375
2878,-100.526829,8082.790768,11.322917
2879,-102.140493,6859.252249,11.34375
2880,-101.715809,3306.759789,11.260417
2881,-103.559871,6839.461032,11.364583
2882,-88.42418,9562.668086,12.40625
2883,-90.58523,11904.6341,11.302083
2884,-89.425075,4793.486847,12.375
2885,-98.312349,10485.96427,11.34375
2886,-86.240064,5742.857192,12.395833
2887,-56.877722,4122.880102,20.989583
2888,-89.363177,6830.233432,11.375
2889,-97.865586,7927.787381,11.333333
2890,-65.452304,3453.45633,16.5625
2891,-64.949478,8283.483981,16.46875
2892,-66.968715,3860.934252,16.75
2893,-92.642856,10283.6167,11.302083
2894,-84.639346,6179.91905,12.447917
2895,-89.890362,2677.878032,12.364583
2896,-84.018508,6813.404034,12.489583
2897,-70.485696,3940.326278,15.28125
2898,-48.675267,3562.112533,108.489583
2899,-86.783539,2975.599443,12.53125
2900,-49.662225,8937.914503,40.09375
2901,-52.055397,6780.264879,31.145833
2902,-87.661781,2565.697771,12.520833
2903,-82.57449,4861.898509,12.53125
2904,-59.424428,3419.354506,26.041667
2905,-89.286689,7313.722435,12.4375
2906,-88.661134,2152.96941,12.510417
2907,-79.146424,9194.854074,12.5
2908,-82.327082,7096.848299,12.489583
2909,-83.512457,8566.092894,12.427083
2910,-56.217159,3541.41153,29.5625
2911,-87.603099,7157.795454,11.916667
2912,-43.893887,5650.496322,99.083333
2913,-86.451607,9777.229438,12.46875
2914,-93.061491,6207.178156,11.197917
2915,-47.161272,6562.518267,67.166667
2916,-92.865858,9814.139656,11.28125
2917,-84.637418,9509.854865,12.322917
2918,-85.240464,5315.77972,12.25
2919,-97.911585,4424.876973,11.5
2920,-109.803423,2982.89766,11.1875
2921,-101.608434,8718.584962,11.291667
2922,-100.368911,3134.16399,11.291667
2923,-94.656888,9217.200316,11.395833
2924,-80.179013,6903.205659,12.416667
2925,-105.19053,7427.461103,11.375
2926,-96.542958,8814.195693,11.375
2927,-84.775466,9299.218312,12.447917
2928,-90.068246,8559.576161,12.447917
2929,-95.430297,6919.014298,11.416667
2930,-73.055748,2720.778346,15.239583
2931,-83.526697,4597.559635,12.46875
2932,-61.80284,4608.774427,18.208333
2933,-91.411199,3530.729602,11.552083
2934,-94.025057,3533.622748,11.59375
2935,-89.528101,2639.431181,11.59375
2936,-87.459008,1586.215519,12.572917
2937,-96.114451,4405.943155,11.5625
2938,-53.357122,3459.088557,66.677083
2939,-68.380454,3101.29063,16.270833
2940,-60.356553,4602.869391,17.895833
2941,-85.499091,6098.623862,11.708333
2942,-40.906732,6926.910844,111.833333
2943,-62.580715,7729.320003,16.375
2944,-39.194988,6713.899975,209.260417
2945,-73.952314,9108.473705,13.010417
2946,-74.945962,6881.603005,13.125
2947,-88.621056,9903.393183,11.34375
2948,-54.705393,12082.25294,19.072917
2949,-66.234368,5772.955983,15.15625
2950,-92.182101,4594.834866,11.541667
2951,-79.253337,7438.698177,21.9375
2952,-56.596211,6187.48465,60.997732
2953,-38.923378,2612.035808,363.760417
2954,-31.202957,2233.568537,477.40625
2955,-32.928718,2924.175573,398.65625
2956,-56.07003,9730.587318,56.666667
2957,-72.670258,9328.641094,10.166667
2958,-41.893651,7666.153687,366.052083
2959,-70.321688,3491.911366,16.239583
2960,-47.260062,3592.559634,61.34375
2961,-80.337576,5444.149708,13.625
2962,-50.467268,7075.335072,29.270833
2963,-42.725887,5757.170646,210.84375
2964,-37.243281,6563.161483,413.125
2965,-44.073371,6142.43025,72.979167
2966,-70.82037,6817.888641,13.770833
2967,-65.659926,5002.862443,10.4375
2968,-56.490282,4469.299705,31.260417
2969,-103.06304,6845.735147,11.010417
2970,-68.622891,3427.222259,24.15625
2971,-53.378142,5025.475279,31.083333
2972,-64.599218,4601.900492,16.885417
2973,-71.700061,4246.503537,16.34375
2974,-68.114707,10130.38986,16.083333
2975,-93.920593,5063.185291,21.46875
2976,-74.701788,2715.699581,23.010417
2977,-60.873651,7575.959928,19.177083
2978,-65.81996,7846.715099,17.104167
2979,-63.635395,2997.614236,27.3125
2980,-59.681053,5723.80972,19.666667
2981,-52.108859,6640.428327,31.583333
2982,-68.235963,5033.877277,23.114583
2983,-45.432825,5166.548568,208.072917
2984,-82.127684,5686.541455,21.864583
2985,-52.875403,5093.171049,28.072917
2986,-50.978685,4361.233552,30.9375
2987,-96.284173,7201.671005,11.3125
2988,-104.307137,6685.741443,11.166667
2989,-52.364491,5113.485635,29.302083
2990,-57.016185,4891.976256,29.177083
2991,-59.551048,4698.897188,20.21875
2992,-40.298231,5710.175332,81.385417
2993,-66.240907,5998.007588,33.5
2994,-65.59237,4518.266676,26.46875
2995,-56.045003,4527.798295,27.739583
2996,-60.757626,3551.033015,25.25
2997,-60.884601,4892.448603,34.197917
2998,-50.714928,6250.416082,30.1875
2999,-58.324506,3690.417476,27.260417
3000,-53.151669,3358.066304,31.197917
3001,-61.902404,4251.990074,25.8125
3002,-59.950863,5656.265711,27.583333
3003,-50.301657,3202.485964,30.979167
3004,-45.479356,2682.313658,255.958333
3005,-43.525053,4665.916536,113.666667
3006,-100.100638,3951.203533,21.479167
3007,-52.795878,7610.804059,37.96875
3008,-43.88418,5172.729935,60.458333
3009,-52.554338,5787.858245,31.270833
3010,-56.024175,5302.702612,44.927083
3011,-54.069357,4637.078759,31.760417
3012,-46.629095,5403.799593,68.75
3013,-38.354141,6794.205601,68.833333
3014,-59.336898,6369.826028,36.291667
3015,-53.574106,5649.958652,37.666667
3016,-54.142722,4630.954452,42.03125
3017,-75.703831,7073.551343,32.135417
3018,-76.0941,5357.802204,32.458333
3019,-42.180283,5395.626125,96
3020,-39.534563,6740.537941,53.3125
3021,-78.057009,6993.03696,32.177083
3022,-41.094372,5214.181991,74.635417
3023,-51.927261,5940.88657,50.8125
3024,-55.749827,6786.273107,26.53125
3025,-59.516694,8384.462651,64.020833
3026,-41.388823,7077.619885,66.28125
3027,-72.958877,5527.26202,53.395833
3028,-45.729674,5646.730261,106.770833
3029,-64.481287,2372.942209,27.71875
3030,-44.339483,3955.554575,61.28125
3031,-87.355303,9998.971997,11.96875
3032,-36.118036,6181.264823,230.958333
3033,-50.859276,5857.673657,31.8125
3034,-58.666699,7163.056072,26.34375
3035,-42.844114,6394.406836,78.395833
3036,-58.8367,1788.337115,26.28125
3037,-67.184105,4868.004226,25.322917
3038,-78.329034,2873.154003,12.114583
3039,-42.774834,3229.96869,440.729167
3040,-63.582603,6912.06205,18.020833
3041,-47.950847,4990.809899,182.6875
3042,-48.661945,5816.95365,48.125
3043,-77.643583,8627.249869,13.385417
3044,-66.201779,3962.060405,16.447917
3045,-48.571865,5134.65944,42.416667
3046,-54.771356,7067.163496,120.793651
3047,-42.161874,4410.50486,409.25
3048,-53.75136,4616.822572,56.1875
3049,-41.876499,3278.560709,493.125
3050,-56.199839,6216.15199,20.083333
3051,-71.513246,4916.282885,43.291667
3052,-65.032208,3956.041033,26.708333
3053,-41.343591,3441.9599,252.270833
3054,-76.410947,5579.195448,13.6875
3055,-68.373495,2251.34016,13.71875
3056,-63.722816,3917.445219,20.041667
3057,-70.187742,4066.082896,16.416667
3058,-58.200613,6442.030546,27.083333
3059,-59.436814,787.404797,18.125
3060,-74.839248,1371.899434,14.104167
3061,-60.690285,7808.031839,25
3062,-59.338242,6330.389253,44.135417
3063,-52.913414,7480.765,36.25
3064,-67.971148,6143.782167,16.229167
3065,-49.97615,7123.306334,66.625
3066,-44.613178,5362.947039,52.239583
3067,-51.987959,4294.000874,48.458333
3068,-74.734354,1544.647238,12.572917
3069,-42.560178,4651.52167,280.197917
3070,-40.400096,3999.357109,262.291667
3071,-47.363127,3921.133392,60.666667
3072,-66.905226,1872.44102,16.166667
3073,-72.917744,8361.51189,22.895833
3074,-78.729915,1343.604694,22.104167
3075,-72.163247,8413.745619,22.708333
3076,-71.76384,7950.373648,22.697917
3077,-65.485969,1408.024331,23.625
3078,-56.279348,6490.840198,44.572917
3079,-62.889156,3886.05672,43.90625
3080,-34.564435,6771.228596,115.385417
3081,-57.26447,2489.377951,37.165533
3082,-69.266266,3398.76138,47.120181
3083,-49.669837,4870.897246,49.708333
3084,-71.451554,6911.203902,32.46875
3085,-45.19465,6121.304725,52.458333
3086,-38.865573,3637.248033,513.4375
3087,-46.716115,7292.649496,49.84375
3088,-56.595666,5519.399521,54.604167
3089,-42.411438,5930.347261,53.020833
3090,-51.313046,6587.210896,56.645833
3091,-64.084625,4404.895963,24.28125
3092,-39.300784,5863.112916,74
3093,-58.409841,6232.17999,30.697917
3094,-40.276333,5026.212468,195
3095,-39.170371,6337.704365,116.427083
3096,-35.79131,4973.017026,267.520833
3097,-80.822406,2219.646896,13.635417
3098,-40.621465,4128.884419,92.927083
3099,-59.879687,5452.286068,18.53125
3100,-60.617042,1741.705261,25.1875
3101,-62.499634,1925.650859,19.354167
3102,-70.771802,5000.421279,17.041667
3103,-61.295994,2831.603762,18.927083
3104,-77.865608,2056.442709,22
3105,-59.886099,6886.550711,19.96875
3106,-63.856156,5802.779073,27.364583
3107,-71.189206,4300.718958,23.760417
3108,-65.029761,1648.163331,24.489583
3109,-67.597288,1382.016601,24.010417
3110,-65.618059,5588.787319,24.270833
3111,-62.438549,1182.262152,26.072917
3112,-61.424094,3759.322763,26.385417
3113,-69.429322,1274.944189,24.041667
3114,-62.193389,8779.16579,26.447917
3115,-69.996028,838.216465,20.510417
3116,-64.606566,7072.075097,25.90625
3117,-53.261231,6274.882098,46.260417
3118,-58.157973,6331.086941,35.25
3119,-41.248227,2601.254579,101.635417
3120,-88.932105,10106.05071,11.760417
3121,-65.522372,9558.138995,23.864583
3122,-88.180128,11922.08413,11.208333
3123,-92.872915,4096.982933,11.114583
3124,-109.063075,3431.305023,11.052083
3125,-53.087892,4018.166352,29.666667
3126,-56.298748,5504.289883,28.635417
3127,-54.901335,4364.889505,45.791667
3128,-48.817757,4879.211599,41.958333
3129,-61.288264,3051.294764,19.5
3130,-77.072075,1249.204249,23.447917
3131,-44.44151,6953.06783,58.635417
3132,-62.283127,7638.609244,20.125
3133,-65.697916,2080.889412,20.322917
3134,-51.37172,4365.532349,38.25
3135,-62.99789,4015.80636,20.114583
3136,-65.093604,1594.590852,20.447917
3137,-56.581404,5674.270726,46.21875
3138,-55.295598,2176.663644,31.3125
3139,-56.66731,2250.216339,61.083333
3140,-74.798895,7411.318183,15.59375
3141,-75.549269,5869.249244,15.552083
3142,-67.418704,1481.380681,18.979167
3143,-67.807112,7053.088061,18.71875
3144,-63.773224,967.416565,21.072917
3145,-82.13173,10317.73209,13.4375
3146,-88.535573,4956.0897,13.4375
3147,-89.379174,6881.005744,13.322917
3148,-66.639511,6050.393564,18.53125
3149,-48.441996,2266.662466,204.802083
3150,-81.83972,12100.40373,11.791667
3151,-86.371939,7721.116484,11.520833
3152,-61.026973,2548.974664,20.958333
3153,-89.934242,11001.99343,11.239583
3154,-53.75859,2517.351668,20.927083
3155,-65.87506,11048.23879,13.989583
3156,-91.384219,1786.974781,13.125
3157,-98.487621,3341.304948,21.697917
3158,-93.730286,1325.848541,22
3159,-39.589168,6117.41557,85.239583
3160,-35.717057,7616.281224,398.15625
3161,-37.988468,7544.393508,74.083333
3162,-52.639674,3164.850557,96.5
3163,-71.685898,1663.726738,23.114583
3164,-83.548398,2486.893105,12.239583
3165,-89.097679,3905.435329,21.770833
3166,-56.269789,2709.459094,20.989583
3167,-43.503605,2018.231991,354.552083
3168,-56.088252,4596.789596,40.979167
3169,-56.872629,2059.966632,21.587302
3170,-82.844272,3082.086701,12.697917
3171,-63.783829,3226.925383,21.125
3172,-64.470311,2260.934065,17.208333
3173,-62.187181,2639.571105,17.489583
3174,-68.335134,5524.134946,17.625
3175,-65.216477,2840.74873,17.916667
3176,-65.053426,6817.883351,18.166667
3177,-105.863267,3007.972623,11.03125
3178,-83.669105,11901.81139,12.270833
3179,-87.532238,1828.557837,12.583333
3180,-54.259812,1858.751934,29.697917
3181,-69.395557,5611.173117,16.416667
3182,-74.121425,8182.776854,15.927083
3183,-61.747424,2762.696026,19.041667
3184,-71.67075,1722.145525,14.84375
3185,-61.616061,7159.913817,25
3186,-86.78147,2774.69403,11.770833
3187,-103.026881,6964.997723,11.3125
3188,-65.82659,7470.559791,17.604167
3189,-61.320554,7215.024979,18.572917
3190,-68.471065,6071.221478,23.875
3191,-78.968739,3023.450065,12.697917
3192,-94.915195,7626.274705,11.322917
3193,-57.243241,1961.851499,20.895833
3194,-55.59876,2040.557865,28.895833
3195,-65.509747,2776.788272,18.572917
3196,-61.100831,2382.658376,20.989583
3197,-79.624403,5567.22962,22.322917
3198,-70.733167,7693.313982,23.385417
3199,-69.396024,1877.436363,16.90625
3200,-69.20053,1851.240235,15.791667
3201,-62.610923,4867.578051,27.427083
3202,-63.038346,1944.524289,17.229167
3203,-63.989307,5682.372217,19.197917
3204,-68.323604,4433.176521,15.614583
3205,-61.893183,1975.394547,19.989583
3206,-76.826709,6387.123538,23.260417
3207,-61.408161,1981.344172,18.760417
3208,-71.794102,6798.613376,24.25
3209,-74.402563,1913.936623,15.802083
3210,-106.331761,3495.33196,11.489583
3211,-86.007967,2320.414047,12.625
3212,-48.1232,2852.048601,118.666667
3213,-75.257143,2017.238525,15.729167
3214,-96.550713,1449.901522,11.604167
3215,-63.38713,7940.876871,23.947917
3216,-73.333181,7841.941743,15.510417
3217,-56.767444,1896.738463,20.979167
3218,-74.514167,2689.989195,15.822917
3219,-71.013027,2601.978429,15.666667
3220,-59.842724,4437.485686,19.78125
3221,-58.961436,2310.445529,28.885417
3222,-43.84253,3149.012258,70.6875
3223,-76.173973,2151.996934,15.302083
3224,-65.243157,1768.803632,18.260417
3225,-70.161419,1650.524736,16.1875
3226,-71.327707,1673.101816,15.645833
3227,-86.707781,2074.238707,12.708333
3228,-66.625127,1843.870381,16.84375
3229,-70.647092,5079.146919,23.302083
3230,-66.622317,2161.200488,16.885417
3231,-90.511791,3627.195838,21.583333
3232,-97.500256,4003.628116,21.479167
3233,-86.53121,3317.761933,12.572917
3234,-45.990011,2061.698527,97.96875
3235,-69.873789,2133.926386,23.677083
3236,-67.267384,5665.034952,15.458333
3237,-57.414915,2366.289679,26.78125
3238,-57.451572,2522.283933,20.4375
3239,-48.271723,3229.458678,78.552083
3240,-65.195809,6446.413355,15.520833
3241,-51.09791,2736.887622,97.21875
3242,-43.018482,2344.366794,112.375
3243,-37.43519,1711.297028,92.833333
3244,-64.06176,2088.623339,19.84375
3245,-72.787889,1961.204849,22.927083
3246,-61.348487,7305.790679,19.75
3247,-37.847612,2021.673519,94.520833
3248,-70.029989,6923.279954,17.177083
3249,-42.478942,1565.986837,62.052083
3250,-79.053168,2146.053464,14.625
3251,-70.728229,1687.126761,23.010417
3252,-77.581941,7079.443423,22.1875
3253,-57.787108,5590.580523,28.041667
3254,-59.993418,2866.86712,20.666667
3255,-60.941086,1990.290499,28.875
3256,-35.818806,1777.738442,207.447917
3257,-61.091761,2431.889832,19.489583
3258,-50.808125,4204.553178,31.447917
3259,-77.080737,9345.616498,12.958333
3260,-71.417882,2377.970203,15.8125
3261,-79.839311,7559.03101,12.854167
3262,-78.191252,8826.985662,12.354167
3263,-76.962485,4192.444548,13.135417
3264,-45.773756,4866.59779,31.760417
3265,-70.356702,4559.593565,14.59375
3266,-77.66452,7038.101747,13.864583
3267,-81.615454,5051.052219,13.0625
3268,-79.094804,4278.872496,13.0625
3269,-81.621274,4424.380837,13.052083
3270,-57.630073,3691.701561,27.71875
3271,-74.439759,3070.371203,13.791667
3272,-74.072793,9249.465273,14.40625
3273,-52.038516,2790.816043,29.322917
3274,-77.904159,2482.014447,13.239583
3275,-69.926978,6974.809163,14.427083
3276,-47.891837,2623.144256,30.364583
3277,-75.939959,3393.798619,13.802083
3278,-67.123473,6647.593267,15.583333
3279,-72.899905,2034.50712,14.635417
3280,-58.072968,2838.940514,19.65625
3281,-45.505549,5222.159029,39.989583
3282,-60.922149,2332.906213,26.260417
3283,-57.290071,6814.515862,21.229167
3284,-53.902223,2808.997659,27.979167
3285,-67.503817,2740.407992,17.197917
3286,-107.224358,3513.899766,24.013605
3287,-62.858294,2983.843565,19.4375
3288,-50.394089,2667.886616,38.083333
3289,-41.299883,2734.413124,113.15625
3290,-82.989252,10809.34915,13.34375
3291,-78.271398,2623.869607,14.729167
3292,-77.303115,2827.855411,14.78125
3293,-63.697333,2282.352807,25.635417
3294,-74.154566,2872.805226,15.677083
3295,-46.114844,2737.096422,80.364583
3296,-70.253043,4821.070396,18.083333
3297,-76.272015,5100.699287,15.46875
3298,-71.137564,2307.927176,14.75
3299,-62.837903,2386.308651,17.947917
3300,-76.104059,2541.699658,14.6875
3301,-79.247883,2610.520755,13.270833
3302,-68.565367,2485.378027,24.677083
3303,-83.752872,2977.8459,14.09375
3304,-80.828998,5496.007722,14.03125
3305,-81.606464,7649.61672,14
3306,-78.014273,7640.33205,14
3307,-81.963119,5037.054974,13.96875
3308,-78.548117,2678.184404,14.864583
3309,-75.563692,10645.29924,14.96875
3310,-70.885178,5886.539296,14.041667
3311,-77.663546,4155.630443,14.875
3312,-75.659215,8119.458542,14.895833
3313,-76.689525,5219.120258,14.90625
3314,-75.277495,3670.188,14.854167
3315,-75.197005,2544.809611,14.84375
3316,-75.199728,2441.890122,14.770833
3317,-79.95631,2694.157824,13.28125
3318,-72.529539,9258.822378,14.885417
3319,-74.947104,4073.741069,14.864583
3320,-72.627185,2761.875152,14.822917
3321,-71.705128,3971.379059,14.927083
3322,-43.536896,3980.217542,61.28125
3323,-46.942833,2679.079355,107.854167
3324,-74.996557,3142.336643,22.84375
3325,-70.72715,4977.987493,14.958333
3326,-66.918652,2383.210388,16.864583
3327,-68.443447,3276.579663,14.302083
3328,-64.14379,3793.896359,16.78125
3329,-66.230358,3156.967065,23.552083
3330,-71.70208,3146.723115,14.208333
3331,-72.46512,2966.39461,14.09375
3332,-73.105127,2498.085632,14.1875
3333,-73.083696,2107.759937,14.302083
3334,-71.431868,2106.928029,14.15625
3335,-70.12009,7136.066766,15.052083
3336,-71.519266,3518.618945,14.291667
3337,-61.414437,6338.03694,24.364583
3338,-71.618818,3284.472725,14.3125
3339,-51.579446,4900.043231,28.447917
3340,-51.547002,2943.139245,28.322917
3341,-77.803917,3799.073712,12.739583
3342,-68.500622,6543.013479,23.1875
3343,-53.38135,4907.354076,36.260417
3344,-36.568405,1692.664279,189.822917
3345,-87.483681,7914.846918,13.395833
3346,-100.647831,7913.147425,21.364583
3347,-72.466316,1923.90587,16.760417
3348,-60.780899,1888.731227,36.125
3349,-82.690993,2974.676196,13.572917
3350,-76.210609,2419.187018,13.625
3351,-76.05334,3889.007522,14.739583
3352,-76.881352,2601.150704,14.697917
3353,-79.280761,3316.937521,13.729167
3354,-66.732806,1930.220663,18.229167
3355,-74.332045,4879.246215,13.854167
3356,-60.302735,1659.410384,16.885417
3357,-54.679315,5054.241702,60.544218
3358,-74.958168,10460.26323,13.427083
3359,-72.831195,12017.3789,13.364583
3360,-62.781004,6084.466352,26.447917
3361,-65.703707,6817.592749,25.291667
3362,-92.616445,1538.691625,11.520833
3363,-95.936502,2458.345146,11.0625
3364,-97.004928,8324.678468,11.427083
3365,-73.576133,8782.257253,14.375
3366,-66.055868,1911.769405,15.229167
3367,-74.609267,1973.71316,14.71875
3368,-96.542497,1888.389505,12.052083
3369,-71.753306,11001.21672,14.34375
3370,-74.369059,3521.917657,13.875
3371,-77.669355,9584.693971,13.854167
3372,-76.553904,3786.705877,13.802083
3373,-76.01013,2192.329778,14.8125
3374,-74.080076,2457.750834,14.822917
3375,-79.280158,2641.866556,13.6875
3376,-77.704226,2961.749071,13.65625
3377,-79.762495,3019.76986,13.6875
3378,-72.502454,2875.028443,14.8125
3379,-74.9614,2333.410424,14.739583
3380,-74.631255,2007.634078,14.666667
3381,-76.854628,2281.109365,13.59375
3382,-79.223691,2085.845436,13.65625
3383,-73.292863,2111.930852,14.75
3384,-57.977462,3619.167737,30.666667
3385,-72.782321,2226.606397,23.520833
3386,-59.194103,1614.878098,20.489583
3387,-58.859654,6767.274493,19.572917
3388,-59.097695,1771.548807,26.760417
3389,-50.631618,2111.739718,31.770833
3390,-72.268254,2731.186431,14.59375
3391,-61.315703,6909.706897,26.364583
3392,-50.326269,1953.6356,77.177083
3393,-115.429543,4127.554786,23.492063
3394,-83.422292,3266.275988,12.239583
3395,-66.095167,8001.228028,23.8125
3396,-72.335762,2565.859329,16.166667
3397,-70.930698,9962.771454,22.895833
3398,-66.518175,4103.023172,17.135417
3399,-85.658928,11017.59371,12.322917
3400,-48.705458,2012.091952,30.90625
3401,-78.028814,11091.72625,12.90625
3402,-39.63514,2293.354879,74.604167
3403,-64.984678,6699.658459,16.9375
3404,-83.505238,2384.752983,12.114583
3405,-78.754001,3649.417847,13.770833
3406,-68.799789,9675.251835,15.5625
3407,-108.977505,2776.714878,11.177083
3408,-97.04975,4779.936818,11.333333
3409,-34.723414,2391.989395,495.03125
3410,-47.142636,2473.12553,118.28125
3411,-82.585407,3425.648695,13.729167
3412,-75.234537,3309.163756,14.25
3413,-57.502781,4977.261065,20.25
3414,-50.075506,4645.590801,103.356009
3415,-63.913271,5255.639959,16.8125
3416,-58.733575,5154.419409,37.552083
3417,-96.53194,2394.965247,24.263039
3418,-56.639953,11828.86476,18.020833
3419,-89.343092,7324.386781,11.302083
3420,-80.762727,11625.54592,12.5
3421,-55.433095,6703.433778,28.427083
3422,-62.093583,6084.906927,14.96875
3423,-58.153233,5567.353519,34.693878
3424,-65.197241,3392.575664,30.498866
3425,-53.641472,7079.482171,20.1875
3426,-59.109048,7816.350104,18.375
3427,-79.099826,6936.607172,12.53125
3428,-59.220404,5051.742145,16.791667
3429,-64.587332,5606.3184,15.6875
3430,-49.452707,7869.747533,21.229167
3431,-66.249033,6875.951422,23.3125
3432,-79.164634,9508.578287,13.40625
3433,-85.082138,8950.691236,12.4375
3434,-81.235735,7982.955872,13.291667
3435,-85.142216,5251.140429,13
3436,-56.233342,3369.251693,27.114583
3437,-70.118984,2653.42801,14.614583
3438,-85.703601,3110.520894,12.614583
3439,-80.555105,2328.064546,12.760417
3440,-75.085808,3088.314275,14.0625
3441,-86.111323,9025.16849,12.291667
3442,-62.240833,3741.576969,17.802083
3443,-67.734633,2791.80692,16.395833
3444,-82.34008,5474.378752,13.9375
3445,-78.673027,3693.903182,22.572917
3446,-80.334753,3387.208573,14.208333
3447,-73.382454,4748.670422,16.104167
3448,-64.430969,2944.076313,10.604167
3449,-62.14875,4891.050244,20.729167
3450,-78.331807,9844.682852,14.052083
3451,-67.332046,4223.611258,17.90625
3452,-77.927257,2739.017722,14.166667
3453,-68.460968,3219.855592,28.707483
3454,-73.660483,5149.00832,15.041667
3455,-85.768859,4212.131083,12.239583
3456,-65.983953,3782.825077,16.572917
3457,-68.187051,4151.879897,15.645833
3458,-73.069359,5624.317429,15.802083
3459,-69.347669,4493.579781,16.208333
3460,-63.907831,6413.211509,26.541667
3461,-64.400935,4869.287434,18.229167
3462,-72.448191,6682.886181,15.40625
3463,-66.834345,4568.971855,16.135417
3464,-88.153136,4745.299111,12.53125
3465,-76.275687,3696.628788,23.0625
3466,-85.340372,4664.250197,22
3467,-65.740291,4747.701517,18.125
3468,-76.871897,5654.415538,14.958333
3469,-72.272688,5027.370286,16.072917
3470,-88.276481,3561.713256,12.1875
3471,-70.826082,8553.321152,16.65625
3472,-70.676516,4398.663154,23.177083
3473,-69.075494,5668.449629,15.979167
3474,-76.82861,3089.650581,14.15625
3475,-66.208646,3736.869383,16.083333
3476,-65.104673,7940.118972,17.572917
3477,-67.417566,3770.551709,16.291667
3478,-66.800599,4560.85778,16.458333
3479,-57.199153,4194.23838,21.166667
3480,-69.716562,3450.994885,16.270833
3481,-77.199533,3639.351423,14.25
3482,-73.076143,9392.978562,14.895833
3483,-60.321939,6559.436658,20.125
3484,-76.686155,8637.236515,14.427083
3485,-75.182278,5655.352027,13.770833
3486,-71.240575,3551.093101,16.09375
3487,-73.964182,5988.421568,14.447917
3488,-68.665408,4713.179314,15.666667
3489,-75.005534,8340.31829,22.333333
3490,-59.864493,4419.25547,35.541667
3491,-69.936515,7127.932051,14.427083
3492,-61.754649,4034.384515,16.385417
3493,-74.658334,7427.333431,22.354167
3494,-58.233128,4315.136521,54.46875
3495,-65.779502,3892.862392,16.708333
3496,-59.201576,4021.553465,55.489583
3497,-54.061085,4203.845468,31.78125
3498,-69.89394,3061.749791,15.625
3499,-37.043592,5173.174407,106.553288
3500,-81.379644,5379.737346,12.791667
3501,-53.505743,5114.128973,42.145833
3502,-57.146075,8245.009118,19.145833
3503,-64.839645,8526.514454,15.90625
3504,-68.042969,8218.165968,23.364583
3505,-109.572369,5837.887399,10.9375
3506,-59.39093,4360.350715,48.866213
3507,-57.358608,5192.631062,27.854167
3508,-67.347133,7324.22035,14.385417
3509,-105.990318,3741.47684,11.041667
3510,-85.026262,9478.763125,12.489583
3511,-77.624622,6112.923325,24.28125
3512,-70.143273,6700.433416,25.291667
3513,-69.013576,5334.340228,17.927083
3514,-66.360499,4026.254138,10.59375
3515,-86.35563,2992.490455,12.145833
3516,-43.862772,5737.310553,108.253968
3517,-57.250388,3818.345807,29.270833
3518,-67.629408,8198.20305,17.020833
3519,-72.927973,4288.777613,27.845805
3520,-71.78719,4474.260707,23.09375
3521,-77.034133,3957.156402,12.90625
3522,-80.711774,4550.923946,22.052083
3523,-117.685008,7248.251166,10.885417
3524,-39.90322,5102.668023,226.927083
3525,-89.509454,6105.396138,11.729167
3526,-64.474216,6081.989592,23.90625
3527,-39.177495,5976.629586,270.177083
3528,-66.319472,7023.787239,15.916667
3529,-56.19852,4719.975705,33.99093
3530,-111.502298,4571.864972,10.895833
3531,-53.654937,7217.880751,36.9375
3532,-63.875534,7592.241351,17.135417
3533,-48.514822,3263.898388,102.53125
3534,-61.493161,5385.310818,34.854167
3535,-74.654747,3863.97506,14.395833
3536,-66.372257,4447.392216,33.322917
3537,-64.970381,4094.112992,17.90625
3538,-73.241214,4071.300543,15.791667
3539,-74.051265,4550.48805,15.729167
3540,-66.610277,3993.923073,16.833333
3541,-91.343816,5196.849524,11.5
3542,-64.231737,7434.078153,23.038549
3543,-85.469179,4458.075912,13.1875
3544,-77.828788,9656.966345,12.875
3545,-41.023112,4898.162232,206.427083
3546,-55.886878,4924.18572,18.635417
3547,-77.011176,6941.841781,22.166667
3548,-58.288001,4330.534237,19.4375
3549,-73.651562,2996.209053,22.40625
3550,-72.216536,8449.055484,22.3125
3551,-98.06512,6947.934001,21.458333
3552,-58.319007,4773.236951,18.427083
3553,-58.126896,5305.089279,17.364583
3554,-68.814428,3817.420582,23.666667
3555,-63.309732,7369.449786,24.833333
3556,-59.695627,3987.339015,18.59375
3557,-63.93279,5770.945541,33.135417
3558,-66.3811,3171.73486,10.072917
